cost_scenario,gross_return,net_return,sharpe,sortino,calmar,max_drawdown,turnover,total_cost,run_id,asset,asset_class,model,retraining_frequency,hyperparameter_variant,feature_ablation,break_even_cost_bps
stress_15bps,1.1235161558648503,1.1224789102065569,3.0701859302415837,6.278411894158054,3.524365227453843,-0.3184910864125978,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,LightGBM,monthly_expanding,base,full,199.9969482421875
stress_25bps,1.1235161558648503,1.1217867084457396,3.066627543859136,6.222952935500744,3.5136134042820095,-0.31926867852867025,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,LightGBM,monthly_expanding,base,full,199.9969482421875
diagnostic_0bps,-0.05211163841352984,-0.05211163841352984,0.003732377229873708,0.007623466134414459,-0.052391693490848115,-0.9946545900951417,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,LightGBM,quarterly_expanding,base,full,0.0
realistic,-0.05211163841352984,-0.052178670482013745,0.0035022274227319255,0.007152991932776345,-0.05245908579884269,-0.9946545900951417,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,LightGBM,quarterly_expanding,base,full,0.0
stress_15bps,-0.05211163841352984,-0.05223736050840766,0.003300824361314251,0.006741327006342988,-0.05251809123347131,-0.9946545900951417,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,LightGBM,quarterly_expanding,base,full,0.0
stress_25bps,-0.05211163841352984,-0.05232126334204501,0.003013070638399617,0.006153234254295427,-0.05260244497242035,-0.9946545900951417,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,LightGBM,quarterly_expanding,base,full,0.0
diagnostic_0bps,1.1296638910591992,1.1296638910591992,3.0956940334249015,6.177925896654675,4.232435874452775,-0.26690632169477513,5.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,LightGBM,monthly_rolling,base,full,199.9969482421875
realistic,1.1296638910591992,1.1272799495121602,3.0891997397243576,6.127153303163139,4.212959873411065,-0.26757433808631237,5.0,0.004,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,LightGBM,monthly_rolling,base,full,199.9969482421875
stress_15bps,1.1296638910591992,1.1251935171368381,3.0834681320384867,6.083161458527233,4.182427811664727,-0.269028795667122,5.0,0.007500000000000001,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,LightGBM,monthly_rolling,base,full,199.9969482421875
stress_25bps,1.1296638910591992,1.1222121148707545,3.075201611625304,6.02101388122064,4.136874122810857,-0.27127054910441695,5.0,0.0125,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,LightGBM,monthly_rolling,base,full,199.9969482421875
diagnostic_0bps,0.4899152274086873,0.4899152274086873,6.756639711019176,0.0,0.0,0.0,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,XGBoost,weekly_expanding,base,full,199.9969482421875
realistic,0.4899152274086873,0.4885050756729006,6.701310083453132,0.0,0.0,0.0,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,XGBoost,weekly_expanding,base,full,199.9969482421875
stress_15bps,0.4899152274086873,0.4872713755161673,6.652479046948441,0.0,0.0,0.0,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,XGBoost,weekly_expanding,base,full,199.9969482421875
stress_25bps,0.4899152274086873,0.4855092425731258,6.5821245768555015,0.0,0.0,0.0,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,XGBoost,weekly_expanding,base,full,199.9969482421875
diagnostic_0bps,1.1235161558648503,1.1235161558648503,3.075514264343567,6.3630349202694685,3.540588432295489,-0.31732469823848886,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,XGBoost,monthly_expanding,base,full,199.9969482421875
realistic,1.1235161558648503,1.122963115848366,3.072673878655367,6.317686889754039,3.531921739689318,-0.317946771931347,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,XGBoost,monthly_expanding,base,full,199.9969482421875
stress_15bps,1.1235161558648503,1.1224789102065569,3.0701859302415837,6.278411894158054,3.524365227453843,-0.3184910864125978,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,XGBoost,monthly_expanding,base,full,199.9969482421875
stress_25bps,1.1235161558648503,1.1217867084457396,3.066627543859136,6.222952935500744,3.5136134042820095,-0.31926867852867025,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,XGBoost,monthly_expanding,base,full,199.9969482421875
diagnostic_0bps,-0.05211163841352984,-0.05211163841352984,0.003732377229873708,0.007623466134414459,-0.052391693490848115,-0.9946545900951417,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,XGBoost,quarterly_expanding,base,full,0.0
realistic,-0.05211163841352984,-0.052178670482013745,0.0035022274227319255,0.007152991932776345,-0.05245908579884269,-0.9946545900951417,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,XGBoost,quarterly_expanding,base,full,0.0
stress_15bps,-0.05211163841352984,-0.05223736050840766,0.003300824361314251,0.006741327006342988,-0.05251809123347131,-0.9946545900951417,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,XGBoost,quarterly_expanding,base,full,0.0
stress_25bps,-0.05211163841352984,-0.05232126334204501,0.003013070638399617,0.006153234254295427,-0.05260244497242035,-0.9946545900951417,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,XGBoost,quarterly_expanding,base,full,0.0
diagnostic_0bps,1.1235161558648503,1.1235161558648503,3.075514264343567,6.3630349202694685,3.540588432295489,-0.31732469823848886,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,XGBoost,monthly_rolling,base,full,199.9969482421875
realistic,1.1235161558648503,1.122963115848366,3.072673878655367,6.317686889754039,3.531921739689318,-0.317946771931347,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,XGBoost,monthly_rolling,base,full,199.9969482421875
stress_15bps,1.1235161558648503,1.1224789102065569,3.0701859302415837,6.278411894158054,3.524365227453843,-0.3184910864125978,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,XGBoost,monthly_rolling,base,full,199.9969482421875
stress_25bps,1.1235161558648503,1.1217867084457396,3.066627543859136,6.222952935500744,3.5136134042820095,-0.31926867852867025,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,XGBoost,monthly_rolling,base,full,199.9969482421875
diagnostic_0bps,-0.038841642963324485,-0.038841642963324485,-0.22615261326069433,-0.6456872081196696,-0.2284451230182046,-0.17002614216557044,3.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,CatBoost,weekly_expanding,base,full,0.0
realistic,-0.038841642963324485,-0.04154559709553729,-0.24819802313049105,-0.7221645711080424,-0.24338412477585614,-0.17069970004739865,3.0,0.0024000000000000002,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,CatBoost,weekly_expanding,base,full,0.0
stress_15bps,-0.038841642963324485,-0.04390816003570497,-0.26760993341257827,-0.7920077908091545,-0.25633954215731497,-0.1712890631939985,3.0,0.0045000000000000005,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,CatBoost,weekly_expanding,base,full,0.0
stress_25bps,-0.038841642963324485,-0.04727775246552923,-0.29552514273563163,-0.8968218578387949,-0.27466144720516195,-0.17213101054628355,3.0,0.0075,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,CatBoost,weekly_expanding,base,full,0.0
diagnostic_0bps,0.22571692183093894,0.22571692183093894,0.7570638956225371,2.086665535899554,0.3285962288181983,-0.6869126972112052,15.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,CatBoost,monthly_expanding,base,full,199.9969482421875
realistic,0.22571692183093894,0.22150845207341407,0.7467269246723448,2.0645205472883474,0.32128529053095267,-0.6894447352611492,15.0,0.012,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,CatBoost,monthly_expanding,base,full,199.9969482421875
stress_15bps,0.22571692183093894,0.21783248537211408,0.7376692208277624,2.044481648634647,0.31494756638569,-0.6916468283020571,15.0,0.0225,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,CatBoost,monthly_expanding,base,full,199.9969482421875
stress_25bps,0.22571692183093894,0.21259153415818943,0.7247105120783053,2.014801594986113,0.3059879103969964,-0.6947710250459498,15.0,0.0375,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,CatBoost,monthly_expanding,base,full,199.9969482421875
diagnostic_0bps,-0.16632901377328746,-0.16632901377328746,-0.3868111365729267,-0.8330362354425057,-0.16854291486219974,-0.9868644665916549,29.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,CatBoost,quarterly_expanding,base,full,0.0
realistic,-0.16632901377328746,-0.16819941450336306,-0.39357862819789685,-0.8465771664973422,-0.1704233264401833,-0.9869506599637885,29.0,0.023200000000000002,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,CatBoost,quarterly_expanding,base,full,0.0
stress_15bps,-0.16632901377328746,-0.16983504374236746,-0.39949209856710993,-0.8583176203402337,-0.17206749329336068,-0.9870257332848623,29.0,0.04350000000000001,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,CatBoost,quarterly_expanding,base,full,0.0
stress_25bps,-0.16632901377328746,-0.1721700828574413,-0.40792601328631206,-0.8749096743292453,-0.17441437327369255,-0.9871324227807217,29.0,0.07250000000000001,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,CatBoost,quarterly_expanding,base,full,0.0
diagnostic_0bps,-0.1528108607486387,-0.1528108607486387,-0.30247320275173656,-0.8554099363990719,-0.19492529265879444,-0.7839457807875418,7.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,CatBoost,monthly_rolling,base,full,0.0
realistic,-0.1528108607486387,-0.15416061180915974,-0.30710544129912637,-0.8665488572132021,-0.19655191816333753,-0.7843251454867513,7.0,0.005600000000000001,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,CatBoost,monthly_rolling,base,full,0.0
stress_15bps,-0.1528108607486387,-0.15534149772315142,-0.31115640839313424,-0.8761991332093527,-0.1979737388247217,-0.7846570895985593,7.0,0.0105,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,CatBoost,monthly_rolling,base,full,0.0
stress_25bps,-0.1528108607486387,-0.15702824075483446,-0.31693952346973425,-0.889827136517291,-0.20000252398590107,-0.785131295472571,7.0,0.0175,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,AMZN,stocks,CatBoost,monthly_rolling,base,full,0.0
diagnostic_0bps,1.4495375358417157,1.4495375358417157,7.018616705039097,0.0,0.0,0.0,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,LightGBM,weekly_expanding,base,full,199.9969482421875
realistic,1.4495375358417157,1.4473429582197732,7.008478326575387,0.0,0.0,0.0,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,LightGBM,weekly_expanding,base,full,199.9969482421875
stress_15bps,1.4495375358417157,1.4454229718050198,6.9993686189959465,0.0,0.0,0.0,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,LightGBM,weekly_expanding,base,full,199.9969482421875
stress_25bps,1.4495375358417157,1.4426805698720524,6.985971388066883,0.0,0.0,0.0,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,LightGBM,weekly_expanding,base,full,199.9969482421875
diagnostic_0bps,3.8480133509819767,3.8480133509819767,4.201775414573954,8.224945295736116,17.66760766738855,-0.21780047550437553,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,LightGBM,monthly_expanding,base,full,199.9969482421875
realistic,3.8480133509819767,3.8467108136286683,4.199577819095553,8.180493894941034,17.60220155572087,-0.21853577812137104,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,LightGBM,monthly_expanding,base,full,199.9969482421875
stress_15bps,3.8480133509819767,3.8455703751288777,4.1976533068232795,8.141947405200511,17.545327924076066,-0.21917916791124237,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,LightGBM,monthly_expanding,base,full,199.9969482421875
stress_25bps,3.8480133509819767,3.8439400123280842,4.194901404131789,8.087437835470046,17.46465138076769,-0.22009829618248677,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,LightGBM,monthly_expanding,base,full,199.9969482421875
diagnostic_0bps,0.013407439217753891,0.013407439217753891,0.24473400911234658,0.5780819625694622,0.013455360886161881,-0.9964384702265939,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,LightGBM,quarterly_expanding,base,full,199.9969482421875
realistic,0.013407439217753891,0.01331935575470844,0.2445577064976431,0.577609437975169,0.01336696258995256,-0.9964384702265939,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,LightGBM,quarterly_expanding,base,full,199.9969482421875
stress_15bps,0.013407439217753891,0.01324222301102207,0.24440339889326862,0.5771947673492633,0.013289554153816179,-0.9964384702265939,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,LightGBM,quarterly_expanding,base,full,199.9969482421875
stress_25bps,0.013407439217753891,0.013131936522750465,0.24418289036720744,0.576600426483256,0.013178873473004522,-0.9964384702265939,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,LightGBM,quarterly_expanding,base,full,199.9969482421875
diagnostic_0bps,1.7710862386359234,1.7710862386359234,2.1525707342311073,4.186364353735734,2.698461452494902,-0.6563318653295713,5.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,LightGBM,monthly_rolling,base,full,199.9969482421875
realistic,1.7710862386359234,1.7675630168767253,2.1490420549672313,4.172188230792032,2.6902904527723144,-0.6570156821005224,5.0,0.004,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,LightGBM,monthly_rolling,base,full,199.9969482421875
stress_15bps,1.7710862386359234,1.7644792237817493,2.1459506126605845,4.159731466466252,2.6831532865112453,-0.6576140217751045,5.0,0.0075,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,LightGBM,monthly_rolling,base,full,199.9969482421875
stress_25bps,1.7710862386359234,1.760072223230384,2.1415281434921143,4.1418547342837595,2.6729774328554745,-0.6584687927387936,5.0,0.0125,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,LightGBM,monthly_rolling,base,full,199.9969482421875
diagnostic_0bps,1.4495375358417157,1.4495375358417157,7.018616705039097,0.0,0.0,0.0,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,XGBoost,weekly_expanding,base,full,199.9969482421875
realistic,1.4495375358417157,1.4473429582197732,7.008478326575387,0.0,0.0,0.0,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,XGBoost,weekly_expanding,base,full,199.9969482421875
stress_15bps,1.4495375358417157,1.4454229718050198,6.9993686189959465,0.0,0.0,0.0,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,XGBoost,weekly_expanding,base,full,199.9969482421875
stress_25bps,1.4495375358417157,1.4426805698720524,6.985971388066883,0.0,0.0,0.0,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,XGBoost,weekly_expanding,base,full,199.9969482421875
diagnostic_0bps,3.8480133509819767,3.8480133509819767,4.201775414573954,8.224945295736116,17.66760766738855,-0.21780047550437553,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,XGBoost,monthly_expanding,base,full,199.9969482421875
realistic,3.8480133509819767,3.8467108136286683,4.199577819095553,8.180493894941034,17.60220155572087,-0.21853577812137104,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,XGBoost,monthly_expanding,base,full,199.9969482421875
stress_15bps,3.8480133509819767,3.8455703751288777,4.1976533068232795,8.141947405200511,17.545327924076066,-0.21917916791124237,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,XGBoost,monthly_expanding,base,full,199.9969482421875
stress_25bps,3.8480133509819767,3.8439400123280842,4.194901404131789,8.087437835470046,17.46465138076769,-0.22009829618248677,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,XGBoost,monthly_expanding,base,full,199.9969482421875
diagnostic_0bps,0.013407439217753891,0.013407439217753891,0.24473400911234658,0.5780819625694622,0.013455360886161881,-0.9964384702265939,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,XGBoost,quarterly_expanding,base,full,199.9969482421875
realistic,0.013407439217753891,0.01331935575470844,0.2445577064976431,0.577609437975169,0.01336696258995256,-0.9964384702265939,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,XGBoost,quarterly_expanding,base,full,199.9969482421875
stress_15bps,0.013407439217753891,0.01324222301102207,0.24440339889326862,0.5771947673492633,0.013289554153816179,-0.9964384702265939,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,XGBoost,quarterly_expanding,base,full,199.9969482421875
stress_25bps,0.013407439217753891,0.013131936522750465,0.24418289036720744,0.576600426483256,0.013178873473004522,-0.9964384702265939,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,XGBoost,quarterly_expanding,base,full,199.9969482421875
diagnostic_0bps,-0.14696675734510756,-0.14696675734510756,0.084688477713141,0.18263784676252223,-0.15213877207086518,-0.9660046242298542,5.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,XGBoost,monthly_rolling,base,full,0.0
realistic,-0.14696675734510756,-0.14807862517006365,0.08294543266154789,0.17879084344245774,-0.15327829081253042,-0.9660769596600844,5.0,0.004,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,XGBoost,monthly_rolling,base,full,0.0
stress_15bps,-0.14696675734510756,-0.1490518498782052,0.08142083716904157,0.17542675236350933,-0.15427558202906605,-0.966140253161536,5.0,0.0075,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,XGBoost,monthly_rolling,base,full,0.0
stress_25bps,-0.14696675734510756,-0.1504427238084749,0.07924378941366782,0.1706245223176669,-0.15570062936122037,-0.9662306724493239,5.0,0.0125,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,XGBoost,monthly_rolling,base,full,0.0
diagnostic_0bps,1.4495375358417157,1.4495375358417157,7.018616705039097,0.0,0.0,0.0,1.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,CatBoost,weekly_expanding,base,full,199.9969482421875
realistic,1.4495375358417157,1.4473429582197732,7.008478326575387,0.0,0.0,0.0,1.0,0.0008,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,CatBoost,weekly_expanding,base,full,199.9969482421875
stress_15bps,1.4495375358417157,1.4454229718050198,6.9993686189959465,0.0,0.0,0.0,1.0,0.0015,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,CatBoost,weekly_expanding,base,full,199.9969482421875
stress_25bps,1.4495375358417157,1.4426805698720524,6.985971388066883,0.0,0.0,0.0,1.0,0.0025,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,CatBoost,weekly_expanding,base,full,199.9969482421875
diagnostic_0bps,-0.3332969074994564,-0.3332969074994564,-0.28639129381925515,-0.6201349705937533,-0.3407024026605169,-0.9782640359937835,3.0,0.0,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,CatBoost,monthly_expanding,base,full,0.0
realistic,-0.3332969074994564,-0.33388155077043524,-0.2873345421117345,-0.6218232852137655,-0.3412839010373031,-0.9783102858225393,3.0,0.0024000000000000002,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,CatBoost,monthly_expanding,base,full,0.0
stress_15bps,-0.3332969074994564,-0.33439354035588664,-0.2881589314803653,-0.6232904190513661,-0.3417931031833297,-0.9783507544227007,3.0,0.0045000000000000005,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,CatBoost,monthly_expanding,base,full,0.0
stress_25bps,-0.3332969074994564,-0.3351256473422247,-0.289335082530831,-0.6253698820748,-0.34252117034255264,-0.9784085667086455,3.0,0.0075,RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,NVDA,stocks,CatBoost,monthly_expanding,base,full,0.0
